,id,name,size,price,genre
1437,2080,McGraw-Hill K-12 ConnectED Mobile,26227712,0.0,4
1438,2081,The World Ends with You: Solo Remix,2664228864,17.99,8
1439,2082,Bad Piggies HD,260040704,0.0,8
1440,2083,Amazon Prime Video,69435392,0.0,5
1441,2084,Camera360 Concept - HelloCamera,45243392,0.99,15
1442,2085,Hurricane by American Red Cross,54710272,0.0,23
1443,2086,Finding Nemo Storybook Deluxe,1131319296,2.99,1
1444,2087,Weather & Radar,94449664,0.0,23
1445,2088,キクタン  【Basic】  4000 ～聞いて覚える英単語～(アルク),113008640,3.99,4
1446,2089,キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),114601984,3.99,4
1447,2090,キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),113598464,3.99,4
1448,2091,PetWorld 3D: My Animal Rescue Premium,177914880,5.99,8
1449,2092,"Quizlet: Study Flashcards, Languages & Vocabulary",95381504,0.0,4
1450,2093,Can Knockdown 3,151453696,1.99,8
1451,2094,Super Why! ABC Adventures,147821568,3.99,4
1452,2095,Photo Editor-,46732288,0.0,15
1453,2096,Bingo!™,236914688,0.0,8
1454,2097,Blendamaze,53692416,2.99,8
1455,2098,DMBX 2 - Mountain Bike and BMX,165738053,1.99,8
1456,2099,Traffic Racer,132160512,0.0,8
1457,2100,"Karaoke - Sing Karaoke, Unlimited Songs!",95711232,0.0,12
1458,2101,百度网盘,114601984,0.0,16
1459,2102,Bingo Pop,274991104,0.0,8
1460,2103,Infectonator,25939813,0.99,8
1461,2104,Tinder,126720000,0.0,10
1462,2105,ZARA,61317120,0.0,18
1463,2106,万年历-农历黄历日历天气,111135744,0.0,22
1464,2107,Slayin,22982656,0.99,8
1465,2108,"Handwriting Without Tears: Wet-Dry-Try for Capitals, Numbers & Lowercase",69922816,4.99,4
1466,2109,Stick Texting Emoji Emoticons Killer,90030080,1.99,22
1467,2110,Super Hexagon,33219584,2.99,8
1468,2111,ヨドバシ,19196928,0.0,18
1469,2112,True Skate,66697216,1.99,8
1470,2113,平安金管家 — 值得信赖的移动金融生活管家,131750912,0.0,6
1471,2114,I see! Math1,96665600,4.99,4
1472,2115,Cafeteria Nipponica,186856448,4.99,8
1473,2116,STARZ,110111744,0.0,5
1474,2117,Pac-12 Now,71500800,0.0,20
1475,2118,Camera+ for iPad,62664704,4.99,15
1476,2119,Word Chums,90521600,3.99,8
1477,2120,Dr. Panda's Restaurant,125091840,1.99,8
1478,2121,LAMP Words For Life,583263232,299.99,4
1479,2122,Jumping Horses Champions,41161832,0.99,8
1480,2123,スシロー,32113664,0.0,7
1481,2124,WWE,88150016,0.0,5
1482,2125,Starfall Learn to Read,107464704,0.0,4
1483,2126,The Room,338273280,0.99,8
1484,2127,Followers - Social Analytics For Instagram,59160576,0.0,19
1485,2128,Stock Market HD: Real Time Stocks Tracker + Forex,77485056,2.99,6
1486,2129,"It's The Great Pumpkin, Charlie Brown",141408256,5.99,1
1487,2130,ClassDojo,80195584,0.0,4
1488,2131,NASCAR MOBILE,70040576,0.0,20
1489,2132,Daniel Tiger’s Neighborhood: Play at Home with Daniel,58736640,2.99,4
1490,2133,百度地图HD,107509760,0.0,13
1491,2134,Cymera - Photo & Beauty Editor & Collage,123231232,0.0,15
1492,2135,Candy Crush Saga,222846976,0.0,8
1493,2136,Ugly,47773530,0.0,5
1494,2137,Crazy Taxi,277301248,0.0,8
1495,2138,Touch Camera - Fast Recording and Burst,5071872,1.99,15
1496,2139,Jメール 出会える人気の匿名SNS出会い系アプリ,27784192,0.0,19
1497,2140,SMART Notebook for iPad,97378304,5.99,4
1498,2141,The Tiny Bang Story,189565952,1.99,8
1499,2142,滴滴出行,108676096,0.0,21
1500,2143,Campaign Manager - A Presidential Election Simulation Game,7053312,2.99,8
1501,2144,Vector HD,137798656,0.99,8
1502,2145,百度网盘 HD,50118656,0.0,16
1503,2146,Talking Angela for iPad,76846080,0.0,5
1504,2147,Earn to Die,56385536,0.99,8
1505,2148,Earn to Die HD,49803264,2.99,8
1506,2149,Baby Rattle with Child Lock,22364160,1.99,8
1507,2150,Clue Solver - for Clue or Cluedo board games,77971456,0.99,8
1508,2151,ESPN Fantasy Football Baseball Basketball Hockey,25164800,0.0,20
1509,2152,TransParent Compass,35382272,0.0,22
1510,2153,去哪儿攻略—查游记旅游攻略，订机票酒店,57138176,0.0,21
1511,2154,Draw a Stickman: EPIC,72376320,1.99,8
1512,2155,Year Walk,213773594,3.99,8
1513,2156,Angry Birds Friends,190382080,0.0,8
1514,2157,Kirkland's Spin to Win,9965568,0.0,18
1515,2158,Real Racing 3,874184704,0.0,8
1516,2159,Pacific Fleet,92250112,5.99,8
1517,2160,Toca Tailor,57734144,2.99,4
1518,2161,"Tiny Scanner+ - PDF scanner to scan document, receipt & fax",57836544,4.99,2
1519,2162,Draw a Stickman: EPIC HD,113565696,2.99,8
1520,2163,TNNS,42757772,1.99,8
1521,2164,MetaMoJi Note - note taking and PDF annotation app,103659520,7.99,16
1522,2165,HelloTalk Language Exchange Learning App,167054336,0.0,4
1523,2166,Angry Birds Star Wars,177338368,0.0,8
1524,2167,Angry Birds Star Wars HD,212249600,0.0,8
1525,2168,Shpock Boot Sale & Classifieds App. Buy & Sell,82904064,0.0,18
1526,2169,Total - Free browser with file manager and cloud storage support,75883520,0.0,5
1527,2170,"Network Analyzer - wifi scanner, speed test, tools",12513280,3.99,22
1528,2171,"Inkly: Greeting Cards, Postcards, Flowers & Gifts",139865088,0.0,18
1529,2172,Dashy Crashy,166305792,0.0,8
1530,2173,CUBE SNAP,85362688,0.99,8
1531,2174,File Manager Pro App,14442496,4.99,2
1532,2175,Modern Combat 4: Zero Hour,2169602048,6.99,8
1533,2176,InsTrack for Instagram - Analytics Plus More,14225408,0.0,19
1534,2177,Weblock - AdBlock for apps and websites,37883904,1.99,22
1535,2178,"Ibotta: Cash Back App, Grocery Coupons & Shopping",192774144,0.0,18
1536,2179,Lumps of Clay,90752000,0.99,8
1537,2180,直播吧(官方版)-体育从这里开始,63309824,0.0,20
1538,2181,Mini Golf Stars! Retro Golf Game,224983040,0.0,8
1539,2182,"Concepts - Sketch, Design, Illustrate",130532352,0.0,16
1540,2183,Lili™,797827072,0.99,8
1541,2184,Capture - Control Your GoPro Camera - Share Video,94800896,0.0,15
1542,2185,Clumsy Ninja,255400960,0.0,8
1543,2186,Agricola,349272064,6.99,8
1544,2187,T-Mobile,65560576,0.0,16
1545,2188,Peatix -Discover events & communities in your city,84125696,0.0,5
1546,2189,Dragon City Mobile,123612160,0.0,8
1547,2190,高德地图HD,36229120,0.0,13
1548,2191,ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,32168960,0.0,19
1549,2192,Devil's Attorney,321376256,2.99,8
1550,2193,Vector for iPhone,137792512,0.99,8
1551,2194,NFL HUDDLE: Football Card Trader,228352000,0.0,20
1552,2195,GeniusMovieWords,47728640,9.99,4
1553,2196,UBiO,26939392,4.99,12
1554,2197,Minecraft: Skin Studio,46211072,3.99,8
1555,2198,Bloons TD 5,113020928,2.99,8
1556,2199,minne - shopping handmade item,80129024,0.0,18
1557,2200,MarineTraffic - Ship Tracking,45089792,4.99,21
1558,2201,Stone Age: The Board Game,137375744,6.99,8
1559,2202,Hill Climb Racing,108322816,0.0,8
1560,2203,51信用卡管家,68952064,0.0,6
1561,2204,51信用卡管家Pro,68952064,0.99,6
1562,2205,铁路12306,28961792,0.0,21
1563,2206,Urlaubspiraten,22560768,0.0,21
1564,2207,Backflip Madness,17436862,0.99,8
1565,2208,Fit Brains Trainer,188902400,0.0,4
1566,2209,Ticket Scanner for Powerball & MegaMillions Pool,84973568,0.0,14
1567,2210,百度HD-极速安全浏览器,167631872,0.0,22
1568,2211,Good homes style-pro,6373376,0.99,10
1569,2212,Monkey Word School Adventure,296433664,1.99,4
1570,2213,Bloons TD 5 HD,217499648,2.99,8
1571,2214,Followers + for Instagram - Follower Analytics,17986560,0.0,19
1572,2215,Colin McRae Rally,822431744,2.99,8
1573,2216,Mutant Fridge Mayhem - Gumball,93663232,2.99,8
1574,2217,KATWARN,5424128,0.0,14
1575,2218,iUniform ASU - Builds Your Army Service Uniform,37122048,3.99,22
1576,2219,We Maps,38597632,6.99,21
1577,2220,Rainy Mood - Rain Sounds for Sleep & Study,91877376,2.99,9
1578,2221,淘票票 - 原淘宝电影，选座购票必备,98619392,0.0,5
1579,2222,e-Sword HD: Bible Study Made Easy,20587520,4.99,17
1580,2223,Vampify - Turn yourself into a Vampire,102176768,0.99,5
1581,2224,French Tarot,41298944,4.99,8
1582,2225,Bubble Guppies: Animal School Day HD,826970112,4.99,4
1583,2226,Bubble Guppies: Animal School Day,829255680,2.99,4
1584,2227,Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,971752448,2.99,5
1585,2228,MY EE,23851008,0.0,22
1586,2229,Sonic Jump™,104692736,2.99,8
1587,2230,Yoga Studio,162386944,4.99,9
1588,2231,"sugar, sugar",25718784,0.99,8
1589,2232,Watch NFL Network,73063424,0.0,20
1590,2233,SySight,1209344,0.99,22
1591,2234,Frax - The First Realtime Immersive Fractals,99244032,0.99,5
1592,2235,ReindeerCam,47512576,1.99,5
1593,2236,Timehop,67424256,0.0,19
1594,2237,Pudding Monsters,35096576,0.99,8
1595,2238,Toca Hair Salon 2,99796992,2.99,4
1596,2239,"Duolingo - Learn Spanish, French and more",89782272,0.0,4
1597,2240,Printicular Print Photos - 1 Hour Pickup,54000640,0.0,15
1598,2241,楽天カード,81673216,0.0,6
1599,2242,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",45799424,1.99,9
1600,2243,"Runtastic Squats PRO – Workouts, Trainer & Counter",45754368,1.99,9
1601,2244,LEGO Batman: DC Super Heroes,1139261440,4.99,8
1602,2245,Repost for Instagram,46076928,0.0,19
1603,2246,Daily Celebrity Crossword,94110720,0.0,8
1604,2247,腾讯体育-NBA全网独播,89204736,0.0,20
1605,2248,Global Shark Tracker,36946944,0.0,4
1606,2249,FOX NOW - Watch Full Episodes and Stream Live TV,56974336,0.0,5
1607,2250,Mutant Mudds,37110784,4.99,8
1608,2251,"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",96468992,2.99,9
1609,2252,Gangstar Vegas,2088777728,0.0,8
1610,2253,Slender Rising,228978688,2.99,8
1611,2254,365Scores,129219584,0.0,20
1612,2255,Temple Run 2,158025728,0.0,8
1613,2256,Partia,38211584,3.99,8
1614,2257,Beat the Boss 2,205271040,0.0,8
1615,2258,Afterlight,76231680,0.99,15
1616,2259,キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),120057856,3.99,4
1617,2260,Warhammer Quest,936792064,2.99,8
1618,2261,Vendée Globe 2016,253679616,0.0,20
1619,2262,Joe Danger,171192320,1.99,8
1620,2263,百度视频HD-高清电视剧、电影在线观看神器,105649152,0.0,5
1621,2264,Fitness Point Pro,68373504,4.99,9
1622,2265,Beat the Boss 2 (17+),205250560,0.99,8
1623,2266,iGun Pro HD - The Original Gun Application,69952512,0.0,8
1624,2267,Sky Gamblers: Storm Raiders,1820131328,4.99,8
1625,2268,METAL SLUG 1,59441152,2.99,8
1626,2269,Asva The Monkey HD,44660067,0.99,8
1627,2270,FINAL FANTASY IV,537749504,14.99,8
1628,2271,LINE PLAY - Your Avatar World,108691456,0.0,19
1629,2272,Pou,40968192,0.0,8
1630,2273,Christmas Stories: Nutcracker Collector's Edition HD (Full),611252780,6.99,8
1631,2274,aerofly FS - Flight Simulator,2251403264,3.99,8
1632,2275,Infect Them All 2 : Zombies,42951284,0.99,8
1633,2276,Injustice: Gods Among Us,1829599232,0.0,8
1634,2277,我想有个家,123449344,0.0,8
1635,2278,Dr. Panda Daycare,79133696,2.99,4
1636,2279,InstaLogo Logo Creator - Graphic design maker,123656192,2.99,2
1637,2280,Ingress,126825472,0.0,8
1638,2281,Sky Guide: View Stars Night or Day,175430656,2.99,17
1639,2282,"InstaSize: Photo Editor, Picture Effects & Collage",99624960,0.0,15
1640,2283,SpongeBob Moves In,634097664,2.99,8
1641,2284,Minigore 2: Zombies,138681344,1.99,8
1642,2285,Incredipede,77213696,3.99,8
1643,2286,Lumosity - Brain Training,214962176,0.0,4
1644,2287,Checkout 51: Grocery Coupons & Cash Back Savings,18385920,0.0,18
1645,2288,"Retrica - Selfie Camera with Filter, Sticker & GIF",112688128,0.0,15
1646,2289,TapeACall Pro - Call Recorder For Phone Calls,49825792,9.99,2
1647,2290,Yahoo Mail - Keeps You Organized!,177899520,0.0,16
1648,2291,TeamSpeak 3,27543552,4.99,19
1649,2292,车轮查违章-2017全国车辆违章查询助手,69116928,0.0,21
1650,2293,Bridge Constructor Playground,82499584,1.99,8
1651,2294,Grand Theft Auto: Vice City,1161168896,4.99,8
1652,2295,Fish Out Of Water!,72671232,0.99,8
1653,2296,Threema,24925184,2.99,19
1654,2297,MyScript Calculator - Handwriting calculator,21319680,0.0,16
1655,2298,Wells Fargo for iPad,67862528,0.0,6
1656,2299,SmartNews - Trending News & Stories,26681344,0.0,14
1657,2300,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",89534464,6.99,9
1658,2301,Followers + EA - Analytics for Instagram,19306496,0.99,19
1659,2302,通信量チェッカー,12864512,0.0,22
1660,2303,Blitz Brigade: Multiplayer FPS shooter online!,1024388096,0.0,8
1661,2304,一起捕鱼 - 欢乐街机电玩城,110405632,0.0,8
1662,2305,Megapolis,136165376,0.0,8
1663,2306,The Silent Age,1522363392,0.0,8
1664,2307,VoiceTra(Voice Translator),14505984,0.0,21
1665,2308,Lep's World 3 Plus - the super best platformer games,70962176,0.99,8
1666,2309,Elmo Loves 123s,520400896,4.99,8
1667,2310,地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,108883968,0.0,18
1668,2311,Athletics: Summer Sports (Full Version),85116928,0.99,8
1669,2312,WWF Together,1272736768,0.0,4
1670,2313,Radio - USA,56379392,0.0,5
1671,2314,Cliff Diving Champ,51728384,0.99,8
1672,2315,"ElfYourself by Office Depot, Inc.",109844480,0.0,5
1673,2316,今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,108479488,0.99,14
1674,2317,TimeStamp Photo with GPS Address Location,671744,1.99,15
1675,2318,Sonic Dash,186687488,0.0,8
1676,2319,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",80175104,9.99,9
1677,2320,"SeatGeek – Tickets to Sports, Concerts & Broadway",68196352,0.0,5
1678,2321,Rocket Video for Google Cast and Chromecast to TV,48523264,1.99,16
1679,2322,途家-全球公寓民宿预订平台,76228608,0.0,21
1680,2323,AVP: Evolution,875347968,2.99,8
1681,2324,Deer Hunter Classic,185881600,0.0,8
1682,2325,零基础学音标,319086592,0.99,4
1683,2326,Naughty or Nice Scan Free,18944000,0.0,5
1684,2327,Garmin Connect™ Mobile,285233152,0.0,9
1685,2328,BookScanner App,13821952,1.99,1
1686,2329,中国移动手机营业厅(中国移动官方),62429184,0.0,22
1687,2330,Cubasis 2 - Mobile Music Creation System,1032812544,49.99,12
1688,2331,买火车票Pro,4255744,4.99,16
1689,2332,ZEDGE™ Ringtones,52864000,0.0,5
1690,2333,Napster - Top Music & Radio,184817664,0.0,12
1691,2334,Warbits,185147392,4.99,8
1692,2335,Google Maps - Navigation & Transit,120232960,0.0,13
1693,2336,Super Stickman Golf 2,96925696,0.0,8
1694,2337,PicTapGo,32724992,1.99,15
1695,2338,肌年齢診断,2134631,0.0,5
1696,2339,Dr. Panda Veggie Garden,159403008,2.99,4
1697,2340,QRコードリーダー for iPhone,4803584,0.0,16
1698,2341,Ski Jumping Pro,233041920,0.99,8
1699,2342,Wild Kratts Creature Power,100749312,1.99,8
1700,2343,iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,18010112,2.99,13
1701,2344,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,1.99,8
1702,2345,Amaziograph,21285888,0.99,5
1703,2346,Monash University Low FODMAP Diet,48359424,7.99,11
1704,2347,火车票Pro for 12306,22281216,0.99,21
1705,2348,Santa Tracker Christmas Free,49776640,0.0,5
1706,2349,Block Fortress,343504896,1.99,8
1707,2350,ABCmouse.com - Early Learning Academy,266735616,0.0,4
1708,2351,Golf Live Extra,11104256,0.0,20
1709,2352,Microsoft Word,334425088,0.0,16
1710,2353,Microsoft PowerPoint,336831488,0.0,16
1711,2354,Coin Party: Carnival Pusher,221737984,0.0,8
1712,2355,Microsoft Excel,323411968,0.0,16
1713,2356,ウィズダム英和・和英辞典 2,265569280,23.99,17
1714,2357,STAR WARS™: FORCE COLLECTION,373793792,0.0,8
1715,2358,Smart Alarm Clock : sleep cycle & snoring recorder,49837056,0.0,9
1716,2359,丸亀製麺,15577088,0.0,7
1717,2360,PicsArt Photo Studio: Collage Maker & Pic Editor,124726272,0.0,15
1718,2361,1 Second Everyday: Video Diary,114876416,4.99,15
1719,2362,The Walking Dead: Dead Yourself,109892608,0.0,5
1720,2363,Bokeh Lens,3923968,0.99,15
1721,2364,Score Darts,8620032,3.99,20
1722,2365,"ProTracker Plus Weight, Calorie & Exercise Tracker",75834368,2.99,9
1723,2366,VSCO,98576384,0.0,15
1724,2367,Moto Madness - 3d Motor Bike Stunt Racing Game,32718397,0.99,8
1725,2368,Baidu Videos,142116864,0.0,5
1726,2369,"Drawing Desk - Draw, Paint, Doodle & Sketch board",116443136,0.0,16
1727,2370,Alpaca World HD+,229460992,0.0,8
1728,2371,"SportsManias: Sports Emojis, Fantasy & Team News",53601280,0.0,20
1729,2372,Open Food Facts,6660096,0.0,7
1730,2373,Gym Log+ — Workout and Fitness Tracker,76704768,4.99,9
1731,2374,2XL Snocross,141524992,1.99,8
1732,2375,H&M,27372544,0.0,18
1733,2376,"7-Eleven, Inc.",42894336,0.0,7
1734,2377,METAL SLUG 2,83660800,2.99,8
1735,2378,ゲオ　クーポンが貰える！ゲーム予約もできる！,34163712,0.0,5
1736,2379,Plant Nanny - Water Reminder with Cute Plants,74738688,0.0,9
1737,2380,Little Inferno HD,121733120,4.99,8
1738,2381,First Grade Learning Games (School Edition),22910976,3.99,4
1739,2382,Hardcore Dirt Bike 2,47202304,1.99,8
1740,2383,Slots Discovery,65385472,0.0,8
1741,2384,bloxorz,28262400,0.99,8
1742,2385,Musi - Unlimited Music For YouTube,16686080,0.0,12
1743,2386,返利-专注网购省钱的APP,72076288,0.0,18
1744,2387,家园7：雪城增强版,47350282,0.99,8
1745,2388,Endless Alphabet,76482560,8.99,4
1746,2389,CARROT To-Do - Talking Task List,7669760,2.99,16
1747,2390,Photo and Video Transfer over wifi app,9756672,2.99,16
1748,2391,BeautyCam - AR Carnie selfie,161335296,0.0,15
1749,2392,サクサクチェッカー 最適化  -  iChecker,33414144,0.0,5
1750,2393,Vine Camera,51642368,0.0,15
1751,2394,Flick Champions Winter Sports,92662784,0.99,8
1752,2395,CloudApp Mobile,15023104,1.99,16
1753,2396,teamLabBody-3D Motion Human Anatomy-,131316736,24.99,11
1754,2397,Units Plus Converter - Convert Any Unit & Currency,6323200,3.99,22
1755,2398,Gin Rummy Pro,68932608,1.99,8
1756,2399,Trenches II,256817152,0.99,8
1757,2400,Solitaire·,24890368,0.0,8
1758,2401,天猫HD,213117952,0.0,18
1759,2402,仙劍奇俠傳1 DOS懷舊版,308125696,1.99,8
1760,2403,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,186056704,0.0,6
1761,2404,Pearl's Peril - Hidden Object Adventures,278532096,0.0,8
1762,2405,Star Wars™ Pinball 5,89981952,1.99,8
1763,2406,Bombsquad - Defuse the Bomb,240980992,4.99,8
1764,2407,4 Bilder 1 Wort,118532096,0.0,8
1765,2408,BringGo Western Europe,135656448,0.99,13
1766,2409,Baby Care & Dress Up - Love & Have Fun with Babies,123812864,0.0,8
1767,2410,4 Pics 1 Word,131642368,0.0,8
1768,2411,Marvel Pinball,87406592,0.99,8
1769,2412,Temple Run: Oz,218399744,1.99,8
1770,2413,4 Images 1 Mot,130438144,0.0,8
1771,2414,PhotoPills,39256064,9.99,15
1772,2415,Theory Test and Hazard Perception Pro,552239104,3.99,4
1773,2416,Nick,38045696,0.0,5
1774,2417,Despicable Me: Minion Rush,147123200,0.0,8
1775,2418,Worms3,361828352,4.99,8
1776,2419,Essential Anatomy 5,843794432,19.99,11
1777,2420,HabitSeed,15147008,0.99,9
1778,2421,Speech Jammer,35823616,0.0,5
1779,2422,Real Basketball,70336512,0.0,8
1780,2423,Plants vs. Zombies™ 2,98507776,0.0,8
1781,2424,尚品网 - 全球精品高端时尚购物网站,71242752,0.0,18
1782,2425,Clear Vision 2,34690172,0.99,8
1783,2426,Perfect Video - Video Editor & Movie Maker (Pro),20610048,3.99,15
1784,2427,Kingdom Rush Frontiers,292712448,1.99,8
1785,2428,Kingdom Rush Frontiers HD,438824960,2.99,8
1786,2429,CSR Classics,1080938496,0.0,8
1787,2430,Disney Junior Appisodes,394020864,0.0,5
1788,2431,Sleep Meister - Sleep Cycle Alarm,16607232,0.99,9
1789,2432,Sleep Meister - Sleep Cycle Alarm Lite,23047168,0.0,9
1790,2433,Mr. Crab,133768192,0.0,8
1791,2434,InstaBeauty -Camera&Photo Editor&Pic Collage Maker,88886272,0.0,15
1792,2435,UNiDAYS: Student Discounts for Shopping Top Brands,67586048,0.0,18
1793,2436,"FanDuel - Daily Fantasy Baseball, Golf & Sports",89138176,0.0,20
1794,2437,Second Grade Learning Games,20853760,2.99,4
1795,2438,School of Chaos Online MMORPG,209825792,0.0,8
1796,2439,Minecraft: Papercraft Studio,82397184,2.99,8
1797,2440,LGV Theory Test and Hazard Perception,543456256,9.99,4
1798,2441,Speakaboos Reading App: Stories & Songs for Kids,76558336,0.0,4
1799,2442,银联钱包- 银行卡管家，扫码支付享优惠,91323392,0.0,6
1800,2443,Papa's Burgeria To Go!,43646976,0.99,8
1801,2444,Pictoword: Fun 2 Pics Guess What's the Word Trivia,126216192,0.0,8
1802,2445,"SFind Premium Search for Spotify, YouTube & iTunes",8078336,2.99,5
1803,2446,Junk Jack,161118208,4.99,8
1804,2447,Ridiculous Fishing - A Tale of Redemption,49524736,2.99,8
1805,2448,Cover Orange 2: Journey,84934656,0.99,8
1806,2449,CVS,78570496,0.0,18
1807,2450,A Beautiful Mess,63549440,0.99,15
1808,2451,Smash Hit,97505280,0.0,8
1809,2452,Sprinkle Islands,48369664,1.99,8
1810,2453,Racing Rivals,339898368,0.0,8
1811,2454,Little Inferno,48181248,2.99,8
1812,2455,Get Drunk Not Fat,32999424,0.99,7
1813,2456,Photon Safe Web Browser with Flash Player for Kids,34903040,4.99,4
1814,2457,Pirate Power,112133120,0.0,8
1815,2458,Hunting Simulator,67679232,2.99,20
1816,2459,Iron Force,124666880,0.0,8
1817,2460,Facetune,61157376,3.99,15
1818,2461,Solitaire Classic Card Game™,141391872,0.0,8
1819,2462,RPG AVABEL ONLINE,135512064,0.0,8
1820,2463,Fireman Sam - Fire & Rescue,215833600,1.99,8
1821,2464,Glow Puzzle,24502272,1.99,8
1822,2465,"MOLDIV - Photo Editor, Collage & Beauty Camera",120056832,0.0,15
1823,2466,Farm Heroes Saga,262421504,0.0,8
1824,2467,腾讯微云HD-安全备份共享文件和照片,61128704,0.0,16
1825,2468,IMPOSSIBLE ROAD,128262144,2.99,8
1826,2469,X-War: Clash of Zombies,42917888,0.0,8
1827,2470,Cut the Rope: Time Travel,67177472,0.99,8
1828,2471,Cut the Rope: Time Travel HD,118273024,0.99,8
1829,2472,Dr. Panda Supermarket,138589184,2.99,4
1830,2473,실시간 날씨,5292032,0.0,23
1831,2474,FINAL FANTASY V,167030784,14.99,8
1832,2475,Alarmy Pro (Sleep If U Can) - Alarm Clock,170882048,1.99,10
1833,2476,Theory Test for Car Drivers - Driving Test Success,65107968,2.99,4
1834,2477,Hazard Perception Mega Pack - Driving Test Success,902940672,2.99,4
1835,2478,Multiplayer for Minecraft PE,33418240,2.99,8
1836,2479,Infinity Blade III,3013255168,0.99,8
1837,2480,易经全集-[有声读物],211591168,0.99,17
1838,2481,Asphalt 8: Airborne,1777940480,0.0,8
1839,2482,Frozen: Storybook Deluxe - Now with Frozen Fever!,1223352320,4.99,5
1840,2483,Duck Life,235831296,0.99,8
1841,2484,Star Wars®: Knights of the Old Republic™,2469642240,9.99,8
1842,2485,PlayKids - Educational Cartoons and Games for Kids,376676352,0.0,4
1843,2486,WRAL Weather Alert,68850688,0.0,23
1844,2487,Face Swap and Copy Free – Switch & Fusion Faces in a Photo,11411456,0.0,3
1845,2488,InstaMag - Free Pic and Photo Collage Maker,95378432,0.0,15
1846,2489,Ghost Observer - ghost detector & spirit radar,51575808,0.0,5
1847,2490,Videoshop - Video Editor,140902400,1.99,15
1848,2491,Redline Rush,53620736,0.99,8
1849,2492,海鮮!!すし街道,108208128,4.99,8
1850,2493,"Village Life: Love, Marriage and Babies",502828032,0.0,8
1851,2494,Eyes - the horror game,103088128,0.99,8
1852,2495,Slow Shutter!,2039808,1.99,15
1853,2496,Hopscotch,117678080,0.0,4
1854,2497,楽天市場 for iPad,13448192,0.0,10
1855,2498,Cute CUT Pro - Full Featured Video Editor,52002816,5.99,15
1856,2499,Farm Story 2™,112607232,0.0,8
1857,2500,Teenage Mutant Ninja Turtles: Rooftop Run,149581824,3.99,8
1858,2501,Covet Fashion - The Game for Dresses & Shopping,112668672,0.0,8
1859,2502,驾校一点通-保过版，2017最新驾考学车宝典,102477824,0.0,4
1860,2503,"ameli, l'Assurance Maladie",44564480,0.0,9
1861,2504,【マイナビバイト大学生版】大学生のバイト探し・アルバイト求人,40026112,0.0,10
1862,2505,Design This Castle,243441664,0.0,8
1863,2506,Oldify - Old Face Photo Booth App,97549312,0.99,5
1864,2507,Prime Photos from Amazon,76257280,0.0,15
1865,2508,BeautyPlus - Selfie Camera for a Beautiful Image,128229376,0.0,15
1866,2509,英熟語ターゲット1000（4訂版）,70040576,4.99,4
1867,2510,Survivalcraft,55344128,3.99,8
1868,2511,Talking Ginger 2,81372160,0.0,5
1869,2512,Dr. Panda Beauty Salon,154353664,2.99,4
1870,2513,Heads Up!,90467328,0.99,8
1871,2514,World of Cubes Survival Craft,187049984,0.0,8
1872,2515,PDF Export - Photos to PDF and Converter,58659840,2.99,2
1873,2516,Bloons TD Battles,107245568,0.0,8
1874,2517,Where's My Mickey?,130893824,1.99,8
1875,2518,Hearthstone,2405958656,0.0,8
1876,2519,Geometry Dash,83931136,1.99,8
1877,2520,Sproggiwood,438601728,4.99,8
1878,2521,HairTech-Head Sheets,5907456,2.99,16
1879,2522,Stupid Test!,31798272,0.0,8
1880,2523,Eurovision Song Contest - The Official App,71026688,0.0,5
1881,2524,The Fast Metabolism Diet– customized meal planning,36395008,2.99,9
1882,2525,MLB.com Home Run Derby 17,232590336,0.0,8
1883,2526,Faded - Photo Editor,118618112,1.99,15
1884,2527,Sorcery!,170172416,4.99,8
1885,2528,Sorcery! 2,270895104,4.99,8
1886,2529,OPM Alert,30252032,0.0,14
1887,2530,Doodle Jump Easter Special,17430528,0.0,8
1888,2531,Icon Pop Song,52387840,0.0,8
1889,2532,Yahoo Weather,123047936,0.0,23
1890,2533,Draw Rider Plus,37103616,1.99,8
1891,2534,Stick Texting – The College Series,50511872,1.99,22
1892,2535,"Writing Wizard - Kids Learn to Write Letters, Alphabet & Words",42598400,3.99,4
1893,2536,Official Life in the UK Test – 3rd Edition,5627904,4.99,4
1894,2537,Star Command,153100288,2.99,8
1895,2538,BAA Marathon,99851264,0.0,20
